Title,Year,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+
The Family,2019,6.4,80,True,False,False,False
Red vs. Blue,2003,8.3,0,True,False,False,False
Huntik: Secrets & Seekers,2009,8.3,0,True,False,False,False
Cells at Work!,2018,7.6,0,True,False,False,False
Flaked,2016,7.2,35,True,False,False,False
The Irregular at Magic High School,2014,7.2,0,True,False,False,False
Too Hot to Handle,2020,4.5,38,True,False,False,False
The Disastrous Life of Saiki K.,2016,8.3,0,True,False,False,False
Wanted,2016,7.7,0,True,False,False,False
Dad's Army,1968,8.1,0,True,False,False,False
Bad Education,2012,7.4,0,True,False,False,False
Angel Beats!,2010,7.7,0,True,False,False,False
Dogs,2018,8.1,92,True,False,False,False
Fate/stay night,2006,7.4,0,True,True,False,False
Brain Games,2011,8.3,0,True,False,False,True
Knights of Sidonia,2014,7.8,0,True,False,False,False
Girlboss,2017,7.0,36,True,False,False,False
The Trial,2019,7.0,75,True,False,False,False
Call My Agent,2015,8.3,0,True,False,False,False
"What's New, Scooby-Doo?",2002,7.2,0,True,False,False,False
Teasing Master Takagi-san,2018,7.5,0,True,False,False,False
Yu-Gi-Oh!,1998,7.9,0,True,True,True,False
Blue Exorcist,2011,7.5,0,True,True,False,False
Black Money Love,2014,7.2,0,True,False,False,False
WHAT / IF,2019,6.3,0,True,False,False,False
The Assets,2014,7.5,56,True,False,False,False
Baki,2018,6.7,0,True,False,False,False
Nightflyers,2018,5.9,35,True,False,False,False
Stranger,2017,8.6,0,True,False,False,False
How to Fix a Drug Scandal,2020,6.9,86,True,False,False,False
Scissor Seven,2018,8.0,0,True,False,False,False
The Circle France,2020,7.4,0,True,False,False,False
Memories of the Alhambra,2018,7.8,0,True,False,False,False
Republic of Doyle,2010,7.2,0,True,False,True,False
Sick Note,2017,6.8,50,True,False,False,False
The Last O.G.,2018,6.9,0,True,False,False,False
Night on Earth,2020,8.2,0,True,False,False,False
Börü,2018,8.2,0,True,False,False,False
Typewriter,2019,6.5,60,True,False,False,False
Inspector Gadget,1983,6.8,0,True,False,False,False
Sofia the First,2013,6.9,0,True,False,False,False
Hap and Leonard,2016,7.6,0,True,False,False,False
Jessie,2011,5.9,0,True,False,False,True
I Think You Should Leave with Tim Robinson,2019,7.4,93,True,False,False,False
Kipo and the Age of Wonderbeasts,2020,8.3,0,True,False,False,False
K-ON!,2009,7.6,0,True,True,False,False
Thieves of the Wood,2020,6.7,0,True,False,False,False
Slasher,2016,6.7,0,True,False,False,False
Freud,2020,6.6,50,True,False,False,False
Between,2015,6.0,22,True,False,False,False
Norm Macdonald Has a Show,2018,8.7,40,True,False,False,False
Rita,2012,8.1,0,True,False,False,False
She's Gotta Have It,2017,6.7,77,True,False,False,False
The Nineties,2017,8.2,0,True,False,False,False
Casanova,2005,7.9,0,True,False,False,False
The Good Cop,2018,7.0,50,True,False,False,False
Bondi Rescue,2006,7.6,0,True,False,False,False
Black Earth Rising,2018,7.4,79,True,False,False,False
Tidelands,2018,7.0,0,True,False,False,False
Nobel,2016,8.1,0,True,False,False,False
Well-Intended Love,2019,7.5,0,True,False,False,False
"Drugs, Inc.",2010,7.8,0,True,True,False,False
Midnight Diner: Tokyo Stories,2016,8.4,0,True,False,False,False
Zindagi Gulzar Hai,2012,9.0,0,True,False,False,False
People Just Do Nothing,2014,8.5,0,True,False,False,False
"Love, Chunibyo & Other Delusions",2012,7.4,0,True,True,False,False
Man Like Mobeen,2017,7.9,0,True,False,False,False
Turn Up Charlie,2019,7.1,42,True,False,False,False
Tidying Up with Marie Kondo,2019,6.6,79,True,False,False,False
Home for Christmas,2019,7.6,0,True,False,False,False
Wild District,2018,8.4,0,True,False,False,False
Toast of London,2013,8.2,0,True,False,False,False
The Standups,2017,6.7,100,True,False,False,False
World War II In HD Colour,2009,8.7,0,True,False,False,False
Roman Empire,2016,6.9,0,True,False,False,False
Pandemic: How to Prevent an Outbreak,2020,6.3,0,True,False,False,False
The Windsors,2016,7.0,90,True,False,False,False
A Korean Odyssey,2017,8.1,0,True,False,False,False
Charité at War,2017,7.7,0,True,False,False,False
The Bernie Mac Show,2001,6.9,0,True,False,False,False
Charmed,2018,4.5,0,True,False,False,False
Another Life,2019,4.9,6,True,False,False,False
Cooked With Cannabis,2020,6.9,80,True,False,False,False
The Victims' Game,2020,7.4,0,True,False,False,False
The Joel McHale Show with Joel McHale,2018,7.3,83,True,False,False,False
Who Killed Little Gregory?,2019,7.4,0,True,False,False,False
Round Planet,2016,7.7,0,True,False,False,False
La familia P. Luche,2002,7.7,0,True,False,False,False
Medical Police,2020,5.8,86,True,False,False,False
The Cleveland Show,2009,5.5,0,True,True,False,False
Monthly Girls' Nozaki-kun,2014,7.7,0,True,True,False,False
Eternal Love,2017,8.3,0,True,False,False,False
The Moaning of Life,2013,8.1,0,True,False,False,False
B: The Beginning,2018,7.2,50,True,False,False,False
The Mysteries of Laura,2014,6.8,24,True,False,False,False
Selection Day,2018,7.3,33,True,False,False,False
Wanderlust,2018,7.0,73,True,False,False,False
The Code,2014,7.4,0,True,True,False,False
Erased,2017,7.9,0,True,False,False,False
Magic for Humans,2018,7.1,0,True,False,False,False
The Method,2015,7.4,0,True,False,False,False
Zone Blanche,2017,7.5,0,True,False,False,False
Alexa & Katie,2018,7.3,0,True,False,False,False
Good Morning Call,2016,7.8,0,True,False,False,False
The Boss Baby: Back in Business,2018,6.4,0,True,False,False,False
Shaka Zulu,1986,7.7,0,True,False,False,False
Winx Club,2004,5.9,0,True,False,False,False
Sin Senos Sí Hay Paraíso,2016,6.7,0,True,False,False,False
Dogs of Berlin,2018,7.5,0,True,False,False,False
K-Project,2012,7.2,0,True,False,False,False
El Chapulín,1972,8.5,0,True,False,False,False
The Same Sky,2017,7.5,0,True,False,False,False
Secret Love Affair,2014,7.8,0,True,False,False,False
The Break,2016,7.7,0,True,False,False,False
The Big Show Show,2020,6.4,0,True,False,False,False
Fast & Furious Spy Racers,2019,5.2,80,True,False,False,False
Deadwind,2018,7.2,0,True,False,False,False
HAPPYish,2015,7.3,30,True,False,False,False
Chambers,2019,6.5,41,True,False,False,False
White Lines,2020,6.2,58,True,False,False,False
Dolly Parton's Heartstrings,2019,7.6,63,True,False,False,False
Intelligence,2006,8.2,0,True,False,True,False
"Coronavirus, Explained",2020,7.8,0,True,False,False,False
The Velvet Collection,2017,7.2,0,True,False,False,False
Offspring,2010,8.2,0,True,True,False,False
Terrace House: Tokyo 2019-2020,2019,7.8,0,True,False,False,False
Total Drama Island,2007,7.1,0,True,False,False,False
Rebellion,2016,7.1,40,True,False,False,False
High Seas,2019,6.8,0,True,False,False,False
Goosebumps,1995,7.7,0,True,False,False,False
Ashes of Love,2018,8.5,0,True,False,False,False
Somebody Feed Phil,2018,8.1,0,True,False,False,False
Deep Water,2016,6.9,0,True,False,True,False
Chelsea Does,2016,7.2,79,True,False,False,False
Life Sentence,2018,6.5,37,True,False,False,False
You vs. Wild,2019,7.0,75,True,False,False,False
Billy on the Street,2011,7.7,0,True,True,False,False
Cold Case Files,1999,8.0,0,True,True,False,False
Disjointed,2017,6.7,19,True,False,False,False
Perfume,2018,7.1,0,True,False,False,False
Hitler's Circle of Evil,2017,8.0,0,True,False,False,False
Kantaro: The Sweet Tooth Salaryman,2017,7.6,100,True,False,False,False
Terrace House: Boys & Girls in the City,2015,8.2,0,True,False,False,False
Girl From Nowhere,2018,7.6,0,True,False,False,False
Aldnoah.Zero,2014,7.2,0,True,False,False,False
Greenleaf,2016,7.3,0,True,False,False,False
Dating Around,2019,6.4,92,True,False,False,False
(The Hook Up Plan),2018,7.4,0,True,False,False,False
Tales of the City,2019,7.4,0,True,False,False,False
Mako: Island of Secrets,2013,6.9,0,True,False,False,False
WWII in HD,2009,8.7,0,True,False,False,False
Sonic x,2003,6.1,0,True,True,True,False
Ultraman,2019,6.9,0,True,False,False,False
Rust Valley Restorers,2018,7.6,0,True,False,False,False
Girls und Panzer,2012,7.5,0,True,True,False,False
Someone Like You,2015,8.0,0,True,False,False,False
Silver Spoon,2014,7.8,0,True,False,False,False
Traitors,2019,6.6,67,True,False,False,False
The World's Most Extraordinary Homes,2017,7.5,0,True,False,False,False
The Movies That Made Us,2019,7.8,0,True,False,False,False
She,2020,6.5,0,True,False,False,False
Alias J.J.,2017,7.9,0,True,False,False,False
Unauthorized Living,2018,7.5,0,True,False,False,False
Daniel Sloss: Live Shows,2018,8.6,0,True,False,False,False
Trial by Media,2020,7.2,0,True,False,False,False
The Lava Field,2014,6.8,0,True,False,False,False
One of Us,2016,7.0,0,True,False,False,False
Bella and the Bulldogs,2015,5.2,0,True,False,False,False
Romance is a Bonus Book,2019,8.1,0,True,False,False,False
Wakfu,2008,8.2,0,True,False,False,False
Bloodride,2020,6.3,0,True,False,False,False
The Magic School Bus,1994,7.9,0,True,False,False,False
The Mantis,2017,7.5,0,True,False,False,False
Next in Fashion,2020,7.4,0,True,False,False,False
The Last Czars,2019,7.3,67,True,False,False,False
My First First Love,2019,7.6,0,True,False,False,False
Sex Explained,2020,6.9,0,True,False,False,False
Put Your Head on My Shoulder,2019,7.9,0,True,False,False,False
Win the Wilderness: Alaska,2020,7.1,0,True,False,False,False
Murder Mountain,2018,6.9,0,True,False,False,False
Hoarders,2009,6.4,0,True,True,False,False
Luna Nera,2020,5.5,0,True,False,False,False
Nobody's Looking,2019,7.9,0,True,False,False,False
Highway Thru Hell,2012,8.1,0,True,False,False,False
"The Long, Long Holiday",2015,8.9,0,True,False,False,False
Ben 10,2016,2.5,0,True,False,False,False
Man to Man,2017,7.4,90,True,False,False,False
Sym-Bionic Titan,2010,8.1,0,True,False,False,False
Trigger Warning with Killer Mike,2019,6.8,86,True,False,False,False
The Worst Witch,2017,7.3,0,True,False,False,False
Pee-wee's Playhouse,1986,8.0,0,True,False,False,False
La Doña,2016,7.5,0,True,False,False,False
Mobile Suit Gundam: Iron-Blooded Orphans,2015,7.9,0,True,False,False,False
Final Fantasy XIV: Dad of Light,2017,7.2,100,True,False,False,False
Champions,2018,6.0,63,True,True,False,False
EastSiders,2012,6.8,0,True,False,False,False
Black,2017,8.0,0,True,False,False,False
Busted!,2018,7.5,0,True,False,False,False
The Mire,2018,7.0,0,True,False,False,False
Vampires,2020,5.4,0,True,False,False,False
Yunus Emre: Aşkın Yolculuğu,2015,7.8,0,True,False,False,False
My Babysitter's a Vampire,2011,7.0,0,True,False,False,False
The Repair Shop,2017,8.6,0,True,False,False,False
Queer Eye: We're in Japan!,2019,8.3,0,True,False,False,False
Vexed,2010,7.4,0,True,False,False,False
Ch:os:en,2013,7.4,0,True,False,False,False
Super Why!,2007,6.1,0,True,False,False,False
Dope,2017,7.3,0,True,False,False,False
American Masters,1986,8.0,0,True,False,False,False
Highway to Heaven,1984,6.7,0,True,False,True,False
Kurt Seyit and Şura,2014,7.1,0,True,False,False,False
The Sixties,2014,8.5,0,True,False,False,False
High Score Girl,2018,8.0,0,True,False,False,False
Louis Theroux's Weird Weekends,1998,8.5,0,True,False,False,False
When Heroes Fly,2018,7.3,0,True,False,False,False
Paranoid,2016,6.7,0,True,False,False,False
Haters Back Off,2016,6.0,50,True,False,False,False
Class of '92: Out of Their League,2015,8.2,0,True,False,False,False
Always a Witch,2019,6.3,0,True,False,False,False
BUNK'D,2015,5.4,0,True,False,False,False
A Very Secret Service,2015,7.8,0,True,False,False,False
Samurai Gourmet,2017,8.3,0,True,False,False,False
Hospital Playlist,2020,8.3,0,True,False,False,False
Go! Live Your Way,2019,7.0,0,True,False,False,False
The End,2012,7.4,0,True,False,False,False
March Comes in Like a Lion,2016,8.4,0,True,False,False,False
The Bonfire of Destiny,2019,7.7,0,True,False,False,False
No Good Nick,2019,5.8,60,True,False,False,False
Love and Punishment,2010,5.8,0,True,False,False,False
Man Down,2013,7.6,0,True,False,False,False
The Mind of a Chef,2012,8.0,0,True,False,False,False
Cinderella and Four Knights,2016,7.2,0,True,False,False,False
My Country: The New Age,2019,8.3,0,True,False,False,False
The Chase,2013,7.4,0,True,False,False,False
Cooked,2016,8.1,0,True,False,False,False
Wet Hot American Summer: 10 Years Later,2017,6.9,0,True,False,False,False
Ghost in the Shell: SAC_2045,2020,6.3,0,True,False,False,False
Nicky Jam: El Ganador,2018,7.8,0,True,False,False,False
Prison Playbook,2017,8.3,0,True,False,False,False
Sword Art Online Alternative: Gun Gale Online,2018,6.8,0,True,True,False,False
Family Reunion,2019,6.3,67,True,False,False,False
Reply 1994,2013,7.9,0,True,False,False,False
Land Girls,2009,7.0,0,True,False,False,False
Degrassi: Next Class,2016,6.9,0,True,False,False,False
Shadow of Truth,2016,8.1,0,True,False,False,False
Kiss Me First,2018,6.3,50,True,False,False,False
Buddha,2016,8.4,0,True,False,False,False
Hellevator,2015,6.0,0,True,True,False,False
Northern Rescue,2019,7.1,0,True,False,False,False
God Eater,2015,7.0,0,True,False,False,False
BIG DREAMS Small Spaces,2014,8.1,0,True,False,False,False
QB1: Beyond the Lights,2017,7.8,0,True,False,False,False
Cuckoo,2012,7.3,0,True,False,False,False
Accidentally In Love,2018,7.6,0,True,False,False,False
Jack Whitehall: Travels with My Father,2017,7.7,0,True,False,False,False
Taxi Brooklyn,2014,6.2,38,True,False,False,False
Luis Miguel: The Series,2018,8.1,0,True,False,False,False
I Am a Killer,2018,7.5,0,True,False,False,False
Tunnel,2017,8.3,0,True,False,False,False
100 Humans. Life's Questions. Answered.,2020,5.6,0,True,False,False,False
Jamtara - Sabka Number Ayega,2020,7.4,0,True,False,False,False
Tales by Light,2015,8.3,0,True,False,False,False
Day And Night,2017,8.4,0,True,False,False,False
Pine Gap,2018,7.2,0,True,False,False,False
Escape to the Country,2002,7.1,0,True,False,False,False
The Forest,2017,7.3,0,True,False,False,False
Gargantia on the Verdurous Planet,2013,7.4,0,True,False,False,False
Avlu,2018,7.3,0,True,False,False,False
The Honeymoon Stand Up Special,2018,6.8,100,True,False,False,False
Case,2015,7.2,0,True,False,False,False
Valeria,2020,6.2,0,True,False,False,False
Bonus Family,2017,7.7,0,True,False,False,False
Braxton Family Values,2011,5.9,0,True,False,False,False
Comedy Bang! Bang!,2012,7.5,0,True,False,False,False
Free Rein,2017,7.3,0,True,False,False,False
Masha and the Bear,2009,7.6,0,True,False,False,False
Dramaworld,2016,7.5,0,True,False,False,False
Argos Comunicación,2017,7.2,0,True,False,False,False
Most Beautiful Thing,2019,7.9,0,True,False,False,False
Special Agent Oso,2009,5.1,0,True,False,False,False
Street Food,2019,8.2,0,True,False,False,False
Paquita Salas,2016,8.0,0,True,False,False,False
All Hail King Julien,2014,7.2,0,True,False,False,False
"Acero, Woman of Steel",2014,7.2,0,True,True,False,False
Untold Stories of the ER,2004,7.5,0,True,False,False,False
Valor,2017,5.9,22,True,False,False,False
Iris,2009,7.9,0,True,False,False,False
Stay Here,2018,7.6,0,True,False,False,False
Monty Python: Almost the Truth (The Lawyer's Cut),2009,8.1,0,True,False,False,False
Girlfriends' Guide to Divorce,2014,6.9,0,True,False,False,False
The Eighties,2016,8.3,0,True,False,False,False
The I-Land,2019,4.5,8,True,False,False,False
Sirius the Jaeger,2018,6.8,0,True,False,False,False
Jack Taylor,2010,7.6,0,True,False,False,False
W1A,2014,7.8,0,True,False,False,False
The Disappearance of Madeleine McCann,2019,6.6,0,True,False,False,False
Extracurricular,2020,6.1,0,True,False,False,False
PJ Masks,2015,5.6,0,True,False,False,True
The K2,2016,7.8,0,True,False,False,False
Christiane Amanpour: Sex & Love Around the World,2018,7.4,0,True,False,False,False
Neo Yokio,2017,5.8,77,True,False,False,False
Ultraviolet,2017,7.0,0,True,True,False,False
The Bride of the Water God,2017,6.8,0,True,False,False,False
The Boulet Brothers' Dragula,2016,7.7,0,True,False,False,False
Cathedral of the Sea,2018,7.5,0,True,False,False,False
Nine: Nine Time Travels,2013,8.2,0,True,False,False,False
The Inmate,2018,7.1,0,True,False,False,False
The Circle Brazil,2020,6.9,0,True,False,False,False
The Cartel,2008,8.2,0,True,False,False,False
Mr. Young,2011,6.1,0,True,False,False,False
Chef's Table: France,2016,8.3,0,True,False,False,False
Monarca,2019,8.0,0,True,False,False,False
Medal of Honor,2018,8.4,0,True,False,False,False
Little Witch Academia (TV),2017,7.9,0,True,False,False,False
Once Upon a Time in Lingjian Mountain,2019,7.7,0,True,False,False,False
Trotsky,2017,7.1,0,True,False,False,False
When the Camellia Blooms,2019,8.0,0,True,False,False,False
Cedar Cove,2013,6.8,0,True,False,False,False
Brews Brothers,2020,4.8,38,True,False,False,False
Criminal: France,2019,7.2,0,True,False,False,False
Kath & Kim,2002,8.2,0,True,False,False,False
Danger Mouse,1981,7.4,0,True,False,False,False
Find Yourself,2020,0.0,0,True,False,False,False
James Acaster: Repertoire,2018,8.4,0,True,False,False,False
Reckoning,2019,6.4,0,True,False,False,False
Skylines,2019,7.6,0,True,False,False,False
Merry Happy Whatever,2019,6.2,0,True,False,False,False
Hangar 1: The UFO Files,2015,7.4,0,True,True,True,False
Kakegurui,2017,7.2,0,True,False,False,False
Marlon,2017,7.0,0,True,True,False,False
46,2017,8.5,0,True,False,False,False
7SEEDS,2019,6.3,0,True,False,False,False
The Super Mario Bros. Super Show!,1989,6.2,0,True,False,False,False
Crematorium,2011,7.7,0,True,False,False,False
Intersection,2016,6.5,0,True,False,False,False
Handsome Siblings,2020,8.2,0,True,False,False,False
Rugal,2020,6.7,0,True,False,False,False
The Octonauts,2010,7.4,0,True,False,False,False
Magi: Adventure of Sinbad,2016,7.6,0,True,False,False,False
MeatEater,2012,7.9,0,True,False,False,False
Troy: Fall of a City,2018,3.8,71,True,False,False,False
La Piloto,2017,5.6,0,True,False,False,False
The 2000s,2018,8.0,0,True,False,False,False
Reply 1997,2012,8.2,0,True,False,False,False
